entry_date,exit_date,dir,entry,exit,pts,running,reason,days
2025-10-20,2025-10-21,LONG,25843.2,25868.6,25.4,7951.1,signal,1
2025-10-24,2025-10-27,SHORT,25795.2,25966.0,-170.9,7780.2,signal,1
2025-10-29,2025-10-30,LONG,26053.9,25877.8,-176.1,7604.1,signal,1
2025-11-04,2025-11-10,SHORT,25597.6,25574.4,23.3,7627.4,signal,3
2025-11-12,2025-11-13,LONG,25875.8,25879.2,3.4,7630.8,signal,1
2025-11-17,2025-11-18,LONG,26013.4,25910.0,-103.4,7527.4,signal,1
2025-11-20,2025-11-21,LONG,26192.2,26068.2,-124.0,7403.4,signal,1
2025-12-08,2025-12-10,SHORT,25960.6,25758.0,202.5,7605.9,signal,2
2025-12-16,2025-12-19,SHORT,25860.1,25966.4,-106.3,7499.6,signal,3
2025-12-26,2025-12-31,SHORT,26042.3,26129.6,-87.3,7412.3,signal,3
2026-01-06,2026-01-16,SHORT,26178.7,25694.4,484.4,7896.7,signal,7
2026-01-19,2026-01-22,SHORT,25585.5,25289.9,295.6,8192.3,signal,3
2026-02-12,2026-02-16,SHORT,25807.2,25682.8,124.5,8316.8,signal,2
